commit_hash,file_path,change_type,insertions,deletions,lines,nloc,complexity,token_count
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\process\browser.js,DELETE,0,184,184,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\process\index.js,DELETE,0,2,2,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\process\package.json,DELETE,0,27,27,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\process\test.js,DELETE,0,199,199,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\LICENSE,DELETE,0,47,47,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\_stream_duplex.js,DELETE,0,4,4,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\_stream_passthrough.js,DELETE,0,4,4,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\_stream_readable.js,DELETE,0,4,4,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\_stream_transform.js,DELETE,0,4,4,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\_stream_writable.js,DELETE,0,4,4,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\add-abort-signal.js,DELETE,0,49,49,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\buffer_list.js,DELETE,0,157,157,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\compose.js,DELETE,0,194,194,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\destroy.js,DELETE,0,290,290,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\duplex.js,DELETE,0,143,143,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\duplexify.js,DELETE,0,379,379,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\end-of-stream.js,DELETE,0,281,281,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\from.js,DELETE,0,98,98,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\lazy_transform.js,DELETE,0,51,51,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\legacy.js,DELETE,0,89,89,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\operators.js,DELETE,0,457,457,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\passthrough.js,DELETE,0,39,39,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\pipeline.js,DELETE,0,465,465,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\readable.js,DELETE,0,1247,1247,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\state.js,DELETE,0,27,27,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\transform.js,DELETE,0,180,180,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\utils.js,DELETE,0,321,321,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\streams\writable.js,DELETE,0,817,817,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\internal\validators.js,DELETE,0,510,510,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\ours\browser.js,DELETE,0,35,35,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\ours\errors.js,DELETE,0,341,341,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\ours\index.js,DELETE,0,65,65,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\ours\primordials.js,DELETE,0,101,101,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\ours\util.js,DELETE,0,128,128,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\stream.js,DELETE,0,136,136,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\lib\stream\promises.js,DELETE,0,43,43,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\readable-stream\package.json,DELETE,0,86,86,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\safe-buffer\LICENSE,DELETE,0,21,21,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\safe-buffer\index.js,DELETE,0,65,65,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\safe-buffer\package.json,DELETE,0,51,51,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\string_decoder\LICENSE,DELETE,0,48,48,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\string_decoder\lib\string_decoder.js,DELETE,0,296,296,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\node_modules\string_decoder\package.json,DELETE,0,34,34,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\package.json,MODIFY,13,13,26,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\commands\config.js.test.cjs,MODIFY,2,0,2,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\commands\pack.js.test.cjs,MODIFY,14,14,28,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\commands\publish.js.test.cjs,MODIFY,24,24,48,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\commands\sbom.js.test.cjs,MODIFY,108,108,216,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\commands\view.js.test.cjs,MODIFY,88,88,176,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\docs.js.test.cjs,MODIFY,18,3,21,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\utils\open-url-prompt.js.test.cjs,MODIFY,8,0,8,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\utils\sbom-spdx.js.test.cjs,MODIFY,15,15,30,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\tap-snapshots\test\lib\utils\tar.js.test.cjs,MODIFY,6,6,12,,,
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\fixtures\clean-snapshot.js,MODIFY,13,3,16,34.0,8.0,350.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\commands\pack.js,MODIFY,3,0,3,162.0,19.0,1174.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\commands\publish.js,MODIFY,2,6,8,724.0,51.0,4177.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\commands\unpublish.js,MODIFY,81,39,120,560.0,36.0,3438.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\npm.js,MODIFY,8,5,13,656.0,59.0,4422.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\utils\display.js,MODIFY,78,3,81,136.0,12.0,970.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\utils\exit-handler.js,MODIFY,1,1,2,514.0,80.0,4051.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\utils\open-url-prompt.js,MODIFY,12,1,13,128.0,19.0,834.0
af8ba373354137aef046b38d80cdccbcac8e95a7,deps\npm\test\lib\utils\tar.js,MODIFY,6,2,8,125.0,8.0,661.0
b7ca80f1d471642642b180d5afe5bc2e6332024f,README.md,MODIFY,4,6,10,,,
b7ca80f1d471642642b180d5afe5bc2e6332024f,doc\contributing\strategic-initiatives.md,MODIFY,1,2,3,,,
cf68d006c0647240ce9cef24df81bf5981b4ad34,test\fixtures\permission\fs-write.js,MODIFY,76,0,76,423.0,74.0,2768.0
d44814ca682ca691f55c04be1c97b61c07d1e8bb,src\node.cc,MODIFY,1,3,4,937.0,225.0,6285.0
d44814ca682ca691f55c04be1c97b61c07d1e8bb,test\parallel\test-dotenv-edge-cases.js,MODIFY,13,0,13,59.0,5.0,356.0
c50524a9fc19cd2fe6e61bb7f8ad22685024842b,doc\api\http2.md,MODIFY,13,0,13,,,
c50524a9fc19cd2fe6e61bb7f8ad22685024842b,lib\http2.js,MODIFY,2,0,2,27.0,0.0,62.0
c50524a9fc19cd2fe6e61bb7f8ad22685024842b,lib\internal\http2\core.js,MODIFY,13,7,20,2564.0,690.0,15212.0
c50524a9fc19cd2fe6e61bb7f8ad22685024842b,lib\internal\js_stream_socket.js,MODIFY,9,0,9,176.0,45.0,1149.0
c50524a9fc19cd2fe6e61bb7f8ad22685024842b,test\parallel\test-http2-perform-server-handshake.js,ADD,48,0,48,35.0,5.0,241.0
c25878d370c6d96abb382d9ee10d1838da4ec29d,doc\api\http.md,MODIFY,3,3,6,,,
c25878d370c6d96abb382d9ee10d1838da4ec29d,doc\api\http2.md,MODIFY,30,0,30,,,
c25878d370c6d96abb382d9ee10d1838da4ec29d,lib\internal\http2\compat.js,MODIFY,67,2,69,801.0,220.0,4474.0
c25878d370c6d96abb382d9ee10d1838da4ec29d,test\parallel\test-http2-compat-serverresponse-headers.js,MODIFY,10,0,10,170.0,18.0,1090.0
c25878d370c6d96abb382d9ee10d1838da4ec29d,test\parallel\test-http2-compat-serverresponse-writehead-array.js,MODIFY,4,3,7,80.0,18.0,709.0
ee5cfcb5f7797a48e144a72148d81b2474600f37,doc\api\module.md,MODIFY,1,1,2,,,
9fce1df548502bd56bd0f1ecc55d7e36eb594308,doc\contributing\offboarding.md,MODIFY,9,4,13,,,
4257c0870baa5bdbb5963d49c7d543b8ed2587d4,tools\lint-md\package-lock.json,MODIFY,56,56,112,,,
4257c0870baa5bdbb5963d49c7d543b8ed2587d4,tools\lint-md\package.json,MODIFY,1,1,2,,,
7496bc4d64b6fc1c9eda039528d639c4f851971c,doc\api\deprecations.md,MODIFY,6,4,10,,,
7496bc4d64b6fc1c9eda039528d639c4f851971c,doc\api\util.md,MODIFY,0,19,19,,,
94f824a19dd2bead7b3a3ca83f24417958d5e10d,lib\internal\process\per_thread.js,MODIFY,7,16,23,314.0,67.0,1705.0
94f824a19dd2bead7b3a3ca83f24417958d5e10d,lib\internal\process\pre_execution.js,MODIFY,0,2,2,629.0,108.0,3120.0
b180512aef7349a10a3fe8e5cca81cdc13e57f5a,tools\v8_gypfiles\v8.gyp,MODIFY,6,0,6,,,
d7b3ee01c89c155f3a32f7c46e994ca9edb61557,deps\cares\cares.gyp,MODIFY,1,1,2,,,
e6707c3c3354a745c28db18a1713e778e48ae8df,README.md,MODIFY,2,2,4,,,
e133e5115a829aa7a445cfd8754df3a3dd586b0a,CHANGELOG.md,MODIFY,2,1,3,,,
e133e5115a829aa7a445cfd8754df3a3dd586b0a,doc\api\cli.md,MODIFY,2,2,4,,,
e133e5115a829aa7a445cfd8754df3a3dd586b0a,doc\api\n-api.md,MODIFY,1,1,2,,,
e133e5115a829aa7a445cfd8754df3a3dd586b0a,doc\api\net.md,MODIFY,3,3,6,,,
e133e5115a829aa7a445cfd8754df3a3dd586b0a,doc\changelogs\CHANGELOG_V21.md,MODIFY,171,0,171,,,
6ce718df60dc4bf2a2fd1d8395e7d3b34ab6511a,tools\make-v8.sh,MODIFY,7,2,9,,,
6ab15a1aa8dea47c096253284d6dee53b5e62715,test\parallel\parallel.status,MODIFY,0,2,2,,,
7cdebc5cb502e5e7eeb11782815b385d85ffef95,doc\api\inspector.md,MODIFY,29,0,29,,,
32ce1834c03a38397db2cf42137b9376f110733e,doc\contributing\security-release-process.md,MODIFY,2,2,4,,,
eb4432c12c673b91190b6f921ee3ca864f442386,doc\api\child_process.md,MODIFY,0,6,6,,,
a7729737cf9c5e0c0ecf43bf55bd6f823d26fd61,lib\internal\bootstrap\realm.js,MODIFY,3,1,4,308.0,24.0,1563.0
a7729737cf9c5e0c0ecf43bf55bd6f823d26fd61,test\parallel\test-process-default.js,ADD,8,0,8,7.0,1.0,57.0
8e8245196af17b32ae417f3d3eb72ed6527c6872,lib\internal\webstreams\readablestream.js,MODIFY,0,2,2,2776.0,558.0,14172.0
8e8245196af17b32ae417f3d3eb72ed6527c6872,lib\internal\webstreams\transfer.js,MODIFY,1,3,4,259.0,28.0,1255.0
8e8245196af17b32ae417f3d3eb72ed6527c6872,lib\internal\webstreams\writablestream.js,MODIFY,0,2,2,1139.0,189.0,6000.0
8e8245196af17b32ae417f3d3eb72ed6527c6872,test\parallel\test-webstreams-clone-unref.js,DELETE,0,16,16,,,
8e8245196af17b32ae417f3d3eb72ed6527c6872,test\parallel\test-whatwg-webstreams-transfer.js,MODIFY,0,11,11,386.0,43.0,2599.0
fbf1fb3bed7015ed54c4019982d307f6cd302c4a,test\parallel\test-webstream-structured-clone-no-leftovers.mjs,ADD,28,0,28,,,
d755f1ae88d37f3779eb50f80b62daffcd412e89,lib\internal\test_runner\test.js,MODIFY,19,4,23,779.0,91.0,4776.0
d755f1ae88d37f3779eb50f80b62daffcd412e89,test\fixtures\test-runner\output\hooks.js,MODIFY,19,0,19,172.0,87.0,1655.0
d755f1ae88d37f3779eb50f80b62daffcd412e89,test\fixtures\test-runner\output\hooks.snapshot,MODIFY,42,7,49,,,
d755f1ae88d37f3779eb50f80b62daffcd412e89,test\fixtures\test-runner\output\hooks_spec_reporter.snapshot,MODIFY,25,3,28,,,
d755f1ae88d37f3779eb50f80b62daffcd412e89,test\fixtures\test-runner\output\junit_reporter.snapshot,MODIFY,2,0,2,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\README.md,MODIFY,1,1,2,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\docs\api\Debug.md,ADD,62,0,62,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\docs\api\DiagnosticsChannel.md,MODIFY,3,3,6,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\index-fetch.js,MODIFY,3,1,4,15.0,4.0,123.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\api\abort-signal.js,MODIFY,2,2,4,43.0,13.0,235.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\cache\cache.js,MODIFY,13,7,20,497.0,88.0,2739.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\client.js,MODIFY,30,29,59,1734.0,391.0,10447.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\compat\dispatcher-weakref.js,MODIFY,2,0,2,36.0,13.0,164.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\core\diagnostics.js,ADD,202,0,202,176.0,20.0,857.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\core\request.js,MODIFY,1,17,18,353.0,108.0,2393.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\body.js,MODIFY,6,4,10,363.0,85.0,2252.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\dataURL.js,MODIFY,34,12,46,300.0,93.0,1739.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\file.js,MODIFY,2,8,10,188.0,43.0,1065.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\index.js,MODIFY,7,4,11,1143.0,286.0,6401.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\request.js,MODIFY,46,13,59,588.0,112.0,3074.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\response.js,MODIFY,1,1,2,376.0,74.0,2302.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\util.js,MODIFY,12,4,16,658.0,199.0,3281.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\fetch\webidl.js,MODIFY,3,3,6,383.0,119.0,2183.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\proxy-agent.js,MODIFY,2,2,4,148.0,26.0,913.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\websocket\connection.js,MODIFY,1,6,7,136.0,27.0,792.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\websocket\receiver.js,MODIFY,1,5,6,217.0,4.0,1044.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\lib\websocket\websocket.js,MODIFY,1,1,2,378.0,29.0,2208.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\package-lock.json,MODIFY,2150,426,2576,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\package.json,MODIFY,16,12,28,,,
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\types\balanced-pool.d.ts,MODIFY,11,0,11,20.0,1.0,139.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\types\client.d.ts,MODIFY,11,0,11,63.0,1.0,281.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\types\dispatcher.d.ts,MODIFY,1,0,1,176.0,48.0,2072.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\types\pool.d.ts,MODIFY,11,0,11,27.0,1.0,169.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\src\types\proxy-agent.d.ts,MODIFY,0,2,2,21.0,0.0,120.0
828ad42eeebcd8152900a3752e60062ea40b55a8,deps\undici\undici.js,MODIFY,288,92,380,12696.0,3000.0,77611.0
828ad42eeebcd8152900a3752e60062ea40b55a8,src\undici_version.h,MODIFY,1,1,2,0.0,0.0,0.0
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\CMakeLists.txt,MODIFY,1,1,2,,,
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\Makefile,MODIFY,14,5,19,,,
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\bin\base64.c,MODIFY,126,12,138,356.0,73.0,1877.0
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\lib\env.h,MODIFY,6,6,12,2.0,0.0,4.0
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\test\CMakeLists.txt,MODIFY,4,6,10,,,
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\test\Makefile,MODIFY,3,1,4,,,
b2fc126ceb04d6c3502f5d9868206683a907b21c,deps\base64\base64\test\benchmark.c,MODIFY,66,13,79,188.0,34.0,1200.0
b2fc126ceb04d6c3502f5d9868206683a907b21c,src\base64_version.h,MODIFY,1,1,2,0.0,0.0,0.0
e1d3ad422421cb1f1c94eb4fd9355df72c10808e,doc\api\net.md,MODIFY,3,3,6,,,
9a25438a62186fa5bd2603536d99dcccd0acd893,doc\api\globals.md,MODIFY,5,5,10,,,
880c90c873c3691485619c8167b73ccb2f843076,src\node_dotenv.cc,MODIFY,1,1,2,124.0,31.0,999.0
880c90c873c3691485619c8167b73ccb2f843076,test\fixtures\dotenv\valid.env,MODIFY,1,0,1,,,
880c90c873c3691485619c8167b73ccb2f843076,test\parallel\test-dotenv.js,MODIFY,2,0,2,41.0,0.0,471.0
27d839f468566e8822b336a6bfcccd6de00cc83e,lib\fs.js,MODIFY,1,0,1,1969.0,435.0,12005.0
27d839f468566e8822b336a6bfcccd6de00cc83e,lib\internal\fs\promises.js,MODIFY,1,0,1,1080.0,205.0,6068.0
1a23d39e98a0a02503d85b621f80f62e3ea067d3,.github\CODEOWNERS,MODIFY,1,0,1,,,
e57a32a03a9682857ed83c38447291b3e83b983e,deps\icu-small\source\data\in\icudt74l.dat.bz2,MODIFY,0,0,0,,,
e57a32a03a9682857ed83c38447291b3e83b983e,test\fixtures\tz-version.txt,MODIFY,1,1,2,,,
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\README.md,MODIFY,1,1,2,,,
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\WebCryptoAPI\derive_bits_keys\cfrg_curves_bits.js,MODIFY,9,0,9,208.0,66.0,1968.0
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\WebCryptoAPI\derive_bits_keys\ecdh_bits.js,MODIFY,9,0,9,224.0,68.0,4227.0
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\WebCryptoAPI\derive_bits_keys\hkdf.js,MODIFY,9,0,9,230.0,74.0,2162.0
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\WebCryptoAPI\derive_bits_keys\pbkdf2.js,MODIFY,9,0,9,229.0,75.0,2397.0
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\WebCryptoAPI\import_export\ec_importKey.https.any.js,MODIFY,21,1,22,227.0,61.0,5032.0
6c342431e469640d66efc76df2486297806e2948,test\fixtures\wpt\versions.json,MODIFY,1,1,2,,,
aef9d4ea7ba6fd683b3f0f10007cbd3da954812a,test\es-module\test-vm-source-text-module-leak.js,MODIFY,17,14,31,17.0,3.0,113.0
dd67bf08cb1ab039b4060d381cc68179ee78701a,deps\acorn\acorn-walk\dist\walk.d.mts,MODIFY,33,28,61,,,
dd67bf08cb1ab039b4060d381cc68179ee78701a,deps\acorn\acorn-walk\dist\walk.d.ts,MODIFY,33,28,61,94.0,11.0,697.0
dd67bf08cb1ab039b4060d381cc68179ee78701a,deps\acorn\acorn-walk\package.json,MODIFY,1,1,2,,,
092075b04d8685a97d2a239068254b08dc4ebdaf,CHANGELOG.md,MODIFY,2,1,3,,,
092075b04d8685a97d2a239068254b08dc4ebdaf,doc\changelogs\CHANGELOG_V21.md,MODIFY,14,0,14,,,
f820efe0851dd3c64d673156b037ce7e8648fd81,deps\ngtcp2\ngtcp2\lib\includes\ngtcp2\ngtcp2.h,MODIFY,0,12,12,723.0,1.0,4232.0
f820efe0851dd3c64d673156b037ce7e8648fd81,deps\ngtcp2\ngtcp2\lib\includes\ngtcp2\version.h,MODIFY,2,2,4,0.0,0.0,0.0
66556f53a7b36384bce305865c30ca43eaa0874b,lib\internal\webstreams\readablestream.js,MODIFY,5,1,6,2776.0,558.0,14174.0
66556f53a7b36384bce305865c30ca43eaa0874b,lib\internal\webstreams\transfer.js,MODIFY,26,10,36,266.0,29.0,1341.0
66556f53a7b36384bce305865c30ca43eaa0874b,lib\internal\webstreams\writablestream.js,MODIFY,5,3,8,1138.0,189.0,5990.0
66556f53a7b36384bce305865c30ca43eaa0874b,test\parallel\test-webstreams-clone-unref.js,ADD,16,0,16,8.0,0.0,73.0
66556f53a7b36384bce305865c30ca43eaa0874b,test\parallel\test-whatwg-webstreams-transfer.js,MODIFY,11,0,11,397.0,43.0,2599.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,doc\api\process.md,MODIFY,23,0,23,,,
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,doc\api\util.md,MODIFY,30,0,30,,,
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,lib\internal\bootstrap\node.js,MODIFY,1,0,1,274.0,23.0,1310.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,lib\internal\process\per_thread.js,MODIFY,17,0,17,326.0,69.0,1770.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,lib\util.js,MODIFY,13,0,13,319.0,55.0,1479.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node.cc,MODIFY,12,3,15,947.0,227.0,6323.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node_dotenv.cc,MODIFY,40,10,50,149.0,34.0,1175.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node_dotenv.h,MODIFY,6,1,7,25.0,0.0,188.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node_process.h,MODIFY,2,0,2,67.0,2.0,481.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node_process_methods.cc,MODIFY,37,0,37,538.0,90.0,4310.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,src\node_util.cc,MODIFY,13,0,13,275.0,34.0,2058.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,test\fixtures\dotenv\.env,ADD,1,0,1,,,
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,test\fixtures\dotenv\basic-valid.env,ADD,1,0,1,,,
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,test\parallel\test-process-load-env-file.js,ADD,89,0,89,79.0,10.0,507.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,test\parallel\util-parse-env.js,ADD,59,0,59,53.0,2.0,282.0
0056147a87c3964f83cb3c4b31a7b7fbfcba28e8,typings\internalBinding\util.d.ts,MODIFY,1,0,1,43.0,0.0,337.0
26f63be8787a9289539e0f19b5d9197de5038cb0,node.gni,MODIFY,0,5,5,,,
a3abc42587b6ef93d8066a69204fc8ec90e2179d,src\async_wrap.h,MODIFY,3,11,14,106.0,0.0,832.0
a3abc42587b6ef93d8066a69204fc8ec90e2179d,src\inspector_js_api.cc,MODIFY,5,6,11,333.0,42.0,2703.0
a3abc42587b6ef93d8066a69204fc8ec90e2179d,test\parallel\test-inspector-async-context-brk.js,ADD,56,0,56,44.0,9.0,300.0
a3abc42587b6ef93d8066a69204fc8ec90e2179d,test\parallel\test-inspector-multisession-js.js,MODIFY,0,1,1,47.0,9.0,328.0
a3abc42587b6ef93d8066a69204fc8ec90e2179d,test\sequential\test-async-wrap-getasyncid.js,MODIFY,0,9,9,254.0,25.0,1899.0
a3abc42587b6ef93d8066a69204fc8ec90e2179d,typings\internalBinding\async_wrap.d.ts,MODIFY,0,1,1,125.0,7.0,623.0
925a464cb8bab007dfc0ac5856b76134cdfda1cc,benchmark\url\url-searchparams-append.js,ADD,19,0,19,16.0,3.0,108.0
925a464cb8bab007dfc0ac5856b76134cdfda1cc,benchmark\url\url-searchparams-update.js,ADD,29,0,29,24.0,10.0,201.0
925a464cb8bab007dfc0ac5856b76134cdfda1cc,lib\internal\url.js,MODIFY,77,17,94,1197.0,140.0,6541.0
925a464cb8bab007dfc0ac5856b76134cdfda1cc,test\parallel\test-whatwg-url-custom-searchparams.js,MODIFY,36,0,36,120.0,12.0,1111.0
925a464cb8bab007dfc0ac5856b76134cdfda1cc,test\parallel\test-whatwg-url-invalidthis.js,MODIFY,15,2,17,54.0,10.0,347.0
d8e385a5a2dc183bc07a7fb1accf75f081283285,tools\dep_updaters\update-root-certs.mjs,MODIFY,1,1,2,,,
6ae20aa63de78294b18d5015481485b7cd8fbb60,tools\v8_gypfiles\v8.gyp,MODIFY,12,0,12,,,
